timestamp,event_type,key_state,*mouse_x,*mouse_y,mouse_button
1788191380.8247876,mouse_move,,*2662,*1113,
1788191380.859613,mouse_move,,*2658,*1111,
1788191380.8790247,mouse_move,,*2655,*1108,
1788191380.9082966,mouse_move,,*2651,*1105,
1788191380.9223604,mouse_move,,*2648,*1102,
1788191380.9562807,mouse_move,,*2644,*1100,
1788191380.977784,mouse_move,,*2641,*1097,
1788191380.997214,mouse_move,,*2638,*1094,
1788191381.015024,mouse_move,,*2635,*1090,
1788191381.2894356,keyboard,down,*,*,
1788191381.398614,keyboard,up,*,*,
1788191381.4198344,mouse_move,,*2632,*1087,
1788191381.4437914,mouse_move,,*2629,*1084,
1788191381.462801,mouse_move,,*2626,*1079,
1788191381.4778159,mouse_move,,*2623,*1076,
1788191381.5079143,mouse_move,,*2620,*1073,
1788191381.5295908,mouse_move,,*2616,*1070,
1788191381.5447834,mouse_move,,*2613,*1067,
1788191381.685864,keyboard,down,*,*,
1788191381.8404644,keyboard,down,*,*,
1788191382.0021422,keyboard,up,*,*,
1788191382.9991899,keyboard,up,*,*,
1788191383.014934,mouse_move,,*2610,*1064,
1788191383.040841,mouse_move,,*2607,*1061,
1788191383.068511,mouse_move,,*2603,*1058,
1788191383.092646,mouse_move,,*2600,*1055,
1788191383.108324,mouse_move,,*2596,*1051,
1788191383.121364,mouse_move,,*2593,*1048,
1788191383.1464894,mouse_move,,*2591,*1045,
1788191383.1716986,mouse_move,,*2588,*1043,
1788191383.1968114,mouse_move,,*2585,*1040,
1788191383.2203717,mouse_move,,*2582,*1037,
1788191383.2533073,mouse_move,,*2579,*1034,
1788191383.2706451,mouse_move,,*2575,*1031,
1788191383.2860003,mouse_move,,*2572,*1029,
1788191383.3211095,mouse_move,,*2568,*1025,
1788191383.3431444,mouse_move,,*2564,*1022,
1788191383.3620584,mouse_move,,*2561,*1019,
1788191384.6774452,keyboard,down,*,*,
1788191384.698181,mouse_move,,*2557,*1016,
1788191384.7270205,mouse_move,,*2552,*1013,
1788191384.753876,mouse_move,,*2549,*1010,
1788191384.781928,mouse_move,,*2545,*1007,
1788191384.801946,mouse_move,,*2542,*1004,
1788191384.8232017,mouse_move,,*2539,*1000,
1788191384.8519936,mouse_move,,*2534,*996,
1788191384.8733354,mouse_move,,*2530,*992,
1788191384.896334,mouse_move,,*2526,*988,
1788191384.9219341,mouse_move,,*2522,*984,
1788191384.9454486,mouse_move,,*2517,*980,
1788191384.9835107,mouse_move,,*2512,*977,
1788191384.9962773,mouse_move,,*2508,*973,
1788191385.0216835,mouse_move,,*2503,*970,
1788191385.0481727,mouse_move,,*2498,*966,
1788191385.0751944,mouse_move,,*2493,*962,
1788191385.0941703,mouse_move,,*2489,*959,
1788191385.1192248,mouse_move,,*2483,*955,
1788191385.1584377,mouse_move,,*2477,*951,
1788191385.1919594,mouse_move,,*2472,*947,
1788191385.211012,mouse_move,,*2467,*943,
1788191385.236876,mouse_move,,*2461,*938,
1788191385.3936155,keyboard,up,*,*,
1788191385.4158025,mouse_move,,*2456,*934,
1788191385.4347143,mouse_move,,*2452,*929,
1788191385.4637241,mouse_move,,*2446,*925,
1788191385.478051,mouse_move,,*2441,*921,
1788191385.506711,mouse_move,,*2435,*915,
1788191385.5256,mouse_move,,*2429,*911,
1788191385.5477896,mouse_move,,*2424,*907,
1788191385.5686018,mouse_move,,*2418,*903,
1788191385.5934193,mouse_move,,*2412,*899,
1788191385.6298554,mouse_move,,*2407,*894,
1788191385.656356,mouse_move,,*2401,*889,
1788191385.6873522,mouse_move,,*2395,*883,
1788191385.7181132,mouse_move,,*2389,*879,
1788191385.7395344,mouse_move,,*2383,*874,
1788191385.760447,mouse_move,,*2377,*869,
1788191385.789108,mouse_move,,*2372,*865,
1788191385.813781,mouse_move,,*2366,*860,
1788191385.8399177,mouse_move,,*2361,*857,
1788191385.8683329,mouse_move,,*2357,*852,
1788191385.8885343,mouse_move,,*2352,*848,
1788191385.9139788,mouse_move,,*2347,*843,
1788191385.9328382,mouse_move,,*2342,*839,
1788191385.954315,mouse_move,,*2337,*834,
1788191385.9902203,mouse_move,,*2332,*830,
1788191386.0067837,mouse_move,,*2327,*826,
1788191386.0256345,mouse_move,,*2322,*821,
1788191386.0381355,mouse_move,,*2316,*817,
1788191386.0717566,mouse_move,,*2311,*812,
1788191386.0884604,mouse_move,,*2305,*808,
1788191386.1192799,mouse_move,,*2301,*803,
1788191386.1422696,mouse_move,,*2296,*799,
1788191386.17525,mouse_move,,*2291,*794,
1788191386.2008734,mouse_move,,*2286,*791,
1788191386.224924,mouse_move,,*2280,*787,
1788191386.2440455,mouse_move,,*2276,*782,
1788191386.2683456,mouse_move,,*2271,*778,
1788191386.2888358,mouse_move,,*2268,*771,
1788191386.3135471,mouse_move,,*2268,*764,
1788191386.601889,mouse_move,,*2270,*757,
1788191386.6317275,mouse_move,,*2275,*752,
1788191386.6548731,mouse_move,,*2280,*748,
1788191386.6704462,mouse_move,,*2287,*747,
1788191386.6926615,mouse_move,,*2294,*747,
1788191386.7162182,mouse_move,,*2302,*749,
1788191386.739966,mouse_move,,*2309,*753,
1788191386.780588,mouse_move,,*2315,*758,
1788191386.8019593,mouse_move,,*2321,*764,
1788191386.8283587,mouse_move,,*2326,*771,
1788191386.8519564,mouse_move,,*2329,*779,
1788191386.8761706,mouse_move,,*2331,*788,
1788191386.897758,mouse_move,,*2332,*796,
1788191386.9107225,mouse_move,,*2333,*806,
1788191386.9247644,mouse_move,,*2332,*815,
1788191386.9488573,mouse_move,,*2331,*824,
1788191386.9735754,mouse_move,,*2329,*833,
1788191387.0018425,mouse_move,,*2327,*841,
1788191387.0273433,mouse_move,,*2323,*849,
1788191387.0646186,mouse_move,,*2318,*858,
1788191387.08439,mouse_move,,*2314,*867,
1788191387.0975091,mouse_move,,*2310,*874,
1788191387.1210392,mouse_move,,*2305,*881,
1788191387.1379752,mouse_move,,*2300,*888,
1788191387.1538715,mouse_move,,*2295,*895,
