timestamp,event_type,key_state,*mouse_x,*mouse_y,mouse_button
1788191383.2233136,keyboard,down,*,*,
1788191383.3719652,keyboard,up,*,*,
1788191383.393749,mouse_move,,*2541,*1684,
1788191383.4154053,mouse_move,,*2539,*1687,
1788191383.4313207,mouse_move,,*2537,*1689,
1788191383.4513853,mouse_move,,*2536,*1691,
1788191383.476067,mouse_move,,*2534,*1693,
1788191383.4964187,mouse_move,,*2531,*1695,
1788191383.52474,mouse_move,,*2529,*1697,
1788191383.7520795,keyboard,down,*,*,
1788191383.8004093,keyboard,down,*,*,
1788191383.8613582,keyboard,up,*,*,
1788191384.4058535,keyboard,up,*,*,
1788191384.4384124,mouse_move,,*2527,*1698,
1788191384.4531767,mouse_move,,*2524,*1699,
1788191384.470778,mouse_move,,*2521,*1700,
1788191384.485421,mouse_move,,*2518,*1702,
1788191384.4984055,mouse_move,,*2516,*1703,
1788191384.513818,mouse_move,,*2513,*1705,
1788191384.5361612,mouse_move,,*2510,*1707,
1788191384.5482695,mouse_move,,*2507,*1708,
1788191384.5618398,mouse_move,,*2504,*1709,
1788191384.5824962,mouse_move,,*2502,*1711,
1788191384.5991738,mouse_move,,*2501,*1714,
1788191384.6081069,mouse_move,,*2502,*1718,
1788191384.6232636,mouse_move,,*2503,*1720,
1788191384.6413882,mouse_move,,*2506,*1722,
1788191384.65491,mouse_move,,*2508,*1723,
1788191384.6705813,mouse_move,,*2511,*1723,
1788191384.760767,keyboard,down,*,*,
1788191384.7751353,mouse_move,,*2513,*1722,
1788191384.7886713,mouse_move,,*2515,*1720,
1788191384.8082016,mouse_move,,*2517,*1719,
1788191384.827493,mouse_move,,*2519,*1716,
1788191384.8403687,mouse_move,,*2520,*1714,
1788191384.8554783,mouse_move,,*2521,*1711,
1788191384.8754864,mouse_move,,*2521,*1709,
1788191384.8980508,mouse_move,,*2521,*1706,
1788191384.913964,mouse_move,,*2521,*1703,
1788191384.9293563,mouse_move,,*2521,*1700,
1788191384.9432597,mouse_move,,*2520,*1697,
1788191385.4108539,mouse_move,,*2519,*1694,
1788191385.4226642,mouse_move,,*2517,*1690,
1788191385.443126,mouse_move,,*2516,*1687,
1788191385.4595075,mouse_move,,*2515,*1684,
1788191385.475806,mouse_move,,*2513,*1681,
1788191385.4892948,mouse_move,,*2512,*1679,
1788191385.5032644,mouse_move,,*2510,*1676,
1788191385.5273156,mouse_move,,*2507,*1674,
1788191385.5440807,mouse_move,,*2505,*1672,
1788191385.5672698,mouse_move,,*2503,*1669,
1788191385.5808415,mouse_move,,*2501,*1666,
1788191385.786102,keyboard,up,*,*,
1788191385.8067799,mouse_move,,*2500,*1662,
1788191385.8276143,mouse_move,,*2499,*1659,
1788191385.8469746,mouse_move,,*2499,*1655,
1788191385.8593907,mouse_move,,*2499,*1652,
1788191385.883703,mouse_move,,*2500,*1648,
1788191385.8970075,mouse_move,,*2501,*1644,
1788191385.9113092,mouse_move,,*2503,*1641,
1788191385.9336393,mouse_move,,*2505,*1638,
1788191385.9470234,mouse_move,,*2507,*1635,
1788191385.9568553,mouse_move,,*2507,*1632,
1788191385.9833882,mouse_move,,*2508,*1628,
1788191385.998066,mouse_move,,*2508,*1624,
1788191386.0146966,mouse_move,,*2507,*1621,
1788191386.0435634,mouse_move,,*2506,*1618,
1788191386.058966,mouse_move,,*2504,*1614,
1788191386.0732143,mouse_move,,*2503,*1611,
1788191386.0948987,mouse_move,,*2500,*1608,
1788191386.1133986,mouse_move,,*2498,*1606,
1788191386.1253777,mouse_move,,*2495,*1603,
1788191386.1520073,mouse_move,,*2493,*1600,
1788191386.1713722,mouse_move,,*2490,*1598,
1788191386.192955,mouse_move,,*2487,*1596,
1788191386.2164214,mouse_move,,*2484,*1594,
1788191386.2411897,mouse_move,,*2481,*1592,
1788191386.2633896,mouse_move,,*2477,*1590,
1788191386.2737393,mouse_move,,*2474,*1588,
1788191386.2843223,mouse_move,,*2471,*1586,
1788191386.3109999,mouse_move,,*2468,*1584,
1788191386.326435,mouse_move,,*2465,*1583,
1788191386.349957,mouse_move,,*2462,*1582,
1788191386.368287,mouse_move,,*2458,*1581,
1788191386.3842661,mouse_move,,*2456,*1580,
1788191386.4054327,mouse_move,,*2452,*1579,
1788191386.4210439,mouse_move,,*2450,*1579,
1788191386.4302154,mouse_move,,*2447,*1577,
1788191386.444264,mouse_move,,*2444,*1577,
1788191386.4729466,mouse_move,,*2442,*1576,
1788191386.4963028,mouse_move,,*2440,*1576,
1788191386.5198283,mouse_move,,*2438,*1575,
1788191386.5360062,mouse_move,,*2436,*1575,
1788191386.5481176,mouse_move,,*2433,*1574,
